"GEOID","tot200_b","univ_b","tot199_b","li_b","hi_b"
"42091203207",2886,3199,313,0.0978430759612379,0.902156924038762
"42091203304",2757,3154,397,0.125871908687381,0.874128091312619
"42091208905",2357,2824,467,0.165368271954674,0.834631728045326
"42091208901",2442,3432,990,0.288461538461538,0.711538461538462
"42091201603",3779,4653,874,0.187835804857081,0.812164195142919
"421016400",1825,4642,2817,0.606850495476088,0.393149504523912
"421016500",2801,5161,2360,0.457275721759349,0.542724278240651
"421016600",1343,3851,2508,0.651259413139444,0.348740586860556
"421016700",2757,6927,4170,0.601992204417497,0.398007795582503
"421016800",0,0,0,NA,NA
"421016900",831,2638,1807,0.684988627748294,0.315011372251706
"421017000",1815,4556,2741,0.601624231782265,0.398375768217735
"421017100",3790,8175,4385,0.536391437308869,0.463608562691131
"421017200",2699,5387,2688,0.498979023575274,0.501020976424726
"421017300",1437,3251,1814,0.557982159335589,0.442017840664411
"421017400",1708,4530,2822,0.622958057395144,0.377041942604856
"4210123300",2390,3061,671,0.219209408689971,0.780790591310029
"4210123400",528,542,14,0.025830258302583,0.974169741697417
"4210123500",1145,1208,63,0.0521523178807947,0.947847682119205
"4210123600",2175,2412,237,0.0982587064676617,0.901741293532338
"4210123700",3603,4840,1237,0.255578512396694,0.744421487603306
"4210123800",3242,4534,1292,0.284958094397883,0.715041905602117
"4210123900",1098,2052,954,0.464912280701754,0.535087719298246
"4210124000",2351,4215,1864,0.442230130486358,0.557769869513642
"4210124100",457,1152,695,0.603298611111111,0.396701388888889
"4210124200",1991,4183,2192,0.524025818790342,0.475974181209658
"4210124300",2232,3993,1761,0.441021788129226,0.558978211870774
"4210124400",1982,3463,1481,0.427663875252671,0.572336124747329
"4210124500",1850,4359,2509,0.575590731819225,0.424409268180775
"4210124600",1199,2871,1672,0.582375478927203,0.417624521072797
"42091201204",1894,2185,291,0.133180778032037,0.866819221967963
"42091201604",2895,3339,444,0.132973944294699,0.867026055705301
"42091201608",4144,4575,431,0.094207650273224,0.905792349726776
"42091205000",1356,1839,483,0.262642740619902,0.737357259380098
"42091205502",2979,3281,302,0.0920451081987199,0.90795489180128
"42091201704",2937,3352,415,0.123806682577566,0.876193317422434
"42091202401",2142,3341,1199,0.358874588446573,0.641125411553427
"42091200106",1256,1536,280,0.182291666666667,0.817708333333333
"42091206006",1701,1868,167,0.0894004282655246,0.910599571734475
"42091200901",2866,3822,956,0.250130821559393,0.749869178440607
"421017500",0,0,0,NA,NA
"421017600",4,4,0,0,1
"421017700",476,1617,1141,0.705627705627706,0.294372294372294
"421017800",2680,4517,1837,0.40668585344255,0.59331414655745
"421017900",3129,4736,1607,0.339315878378378,0.660684121621622
"421018000",2099,4142,2043,0.493239980685659,0.506760019314341
"421018100",3938,8222,4284,0.521041109219168,0.478958890780832
"421018200",3769,7208,3439,0.477108768035516,0.522891231964484
"4210117601",824,5843,5019,0.85897655314051,0.14102344685949
"421018301",2355,3987,1632,0.409330323551543,0.590669676448457
"421018400",2051,4730,2679,0.566384778012685,0.433615221987315
"421018500",2987,6501,3514,0.540532225811414,0.459467774188586
"421018600",2568,6078,3510,0.577492596248766,0.422507403751234
"4210124700",2027,4709,2682,0.569547674665534,0.430452325334466
"4210124800",994,2094,1100,0.52531041069723,0.47468958930277
"4210124900",1731,3656,1925,0.526531728665208,0.473468271334792
"4210125000",460,851,391,0.459459459459459,0.540540540540541
"4210125100",1712,2176,464,0.213235294117647,0.786764705882353
"4210125200",3828,7260,3432,0.472727272727273,0.527272727272727
"4210125300",2680,4251,1571,0.369560103505058,0.630439896494942
"4210125400",3250,4278,1028,0.240299205236092,0.759700794763908
"4210125500",2201,2747,546,0.198762286130324,0.801237713869676
"4210125600",2276,2751,475,0.172664485641585,0.827335514358415
"4210125700",2859,3262,403,0.123543838136113,0.876456161863887
"4210125800",1293,1684,391,0.232185273159145,0.767814726840855
"4210125900",3884,5141,1257,0.244504960124489,0.755495039875511
"4210126000",2502,3033,531,0.175074183976261,0.824925816023739
"42091205600",3678,4233,555,0.131112686038271,0.868887313961729
"42091205503",4138,4496,358,0.0796263345195729,0.920373665480427
"42091205501",3231,3718,487,0.130984400215169,0.869015599784831
"42091205300",1301,1705,404,0.236950146627566,0.763049853372434
"42091203000",2263,2579,316,0.12252811167119,0.87747188832881
"42091210300",3214,3447,233,0.0675950101537569,0.932404989846243
"42091208903",1918,3014,1096,0.363636363636364,0.636363636363636
"42091204008",2429,2859,430,0.150402238544946,0.849597761455054
"42091200800",2182,2567,385,0.149980522010129,0.850019477989871
"42091206104",2391,2439,48,0.019680196801968,0.980319803198032
"42091200708",4688,5327,639,0.119954946498968,0.880045053501032
"421018700",2763,6684,3921,0.586624775583483,0.413375224416517
"421018800",750,4612,3862,0.837380745880312,0.162619254119688
"421018900",170,742,572,0.77088948787062,0.22911051212938
"421019000",914,2960,2046,0.691216216216216,0.308783783783784
"421019100",971,2720,1749,0.643014705882353,0.356985294117647
"421019200",1320,3125,1805,0.5776,0.4224
"421019300",1738,4603,2865,0.622420160764719,0.377579839235281
"421019400",1457,3871,2414,0.623611469904418,0.376388530095582
"421019500",1531,3576,2045,0.571868008948546,0.428131991051454
"421019600",2055,4487,2432,0.542010251838645,0.457989748161355
"421019700",40,40,0,0,1
"421019800",5524,7762,2238,0.288327750579747,0.711672249420253
"421019900",328,338,10,0.029585798816568,0.970414201183432
"4210110000",2644,4202,1558,0.370775821037601,0.629224178962399
"4210110100",3009,5748,2739,0.47651356993737,0.523486430062631
"4210110200",1324,3182,1858,0.583909490886235,0.416090509113765
"4210110300",1147,2477,1330,0.536939846588615,0.463060153411385
"4210126100",2363,3224,861,0.267059553349876,0.732940446650124
"4210126200",3347,4483,1136,0.253401739906313,0.746598260093687
"4210134801",3230,4269,1039,0.243382525181541,0.756617474818459
"4210126302",3776,5741,1965,0.342274865006096,0.657725134993904
"4210126400",4562,5914,1352,0.228610077781535,0.771389922218465
"4210126500",2829,4789,1960,0.409271246606807,0.590728753393193
"4210126600",4681,6897,2216,0.321299115557489,0.678700884442511
"4210126700",4378,6991,2613,0.373766270919754,0.626233729080246
"4210126800",2703,4551,1848,0.406064601186552,0.593935398813448
"4210126900",1649,2056,407,0.19795719844358,0.80204280155642
"4210127000",1792,2437,645,0.26466967583094,0.73533032416906
"4210127100",1755,2343,588,0.250960307298335,0.749039692701664
"4210127200",3205,4553,1348,0.296068526246431,0.703931473753569
"42091200105",2115,2291,176,0.0768223483195111,0.923177651680489
"42091210500",3597,3949,352,0.0891364902506964,0.910863509749304
"42091205805",2886,3132,246,0.078544061302682,0.921455938697318
"42091201003",3853,4346,493,0.1134376438104,0.8865623561896
"42091206007",4463,5156,693,0.134406516679597,0.865593483320403
"42091206801",4882,5345,463,0.086623012160898,0.913376987839102
"42091200902",1043,1262,219,0.173534072900158,0.826465927099842
"42091207400",2059,2349,290,0.123456790123457,0.876543209876543
"42091206202",1249,1611,362,0.224705152079454,0.775294847920546
"42091200903",3312,3995,683,0.170963704630788,0.829036295369212
"42091200605",4168,4595,427,0.0929270946681175,0.907072905331882
"42091205904",2024,2175,151,0.0694252873563218,0.930574712643678
"4210110400",1294,3475,2181,0.627625899280576,0.372374100719424
"4210110500",950,3273,2323,0.709746410021387,0.290253589978613
"4210110600",428,1494,1066,0.713520749665328,0.286479250334672
"4210110700",1244,3654,2410,0.659551176792556,0.340448823207444
"4210110800",1338,4238,2900,0.684285040113261,0.315714959886739
"4210110900",889,2556,1667,0.652190923317684,0.347809076682316
"4210111000",1310,3764,2454,0.651965993623804,0.348034006376196
"4210111100",1654,4125,2471,0.599030303030303,0.400969696969697
"4210111200",2523,6029,3506,0.581522640570576,0.418477359429424
"4210111300",1711,3126,1415,0.452655150351887,0.547344849648113
"4210111400",3815,6601,2786,0.422057264050901,0.577942735949099
"4210111500",3069,4241,1172,0.276349917472294,0.723650082527706
"4210111600",2024,3276,1252,0.382173382173382,0.617826617826618
"4210111700",908,1438,530,0.368567454798331,0.631432545201669
"4210127300",3125,5932,2807,0.473196223870533,0.526803776129467
"4210127400",5971,10366,4395,0.423982249662358,0.576017750337642
"4210127500",2652,4801,2149,0.447615080191627,0.552384919808373
"4210127600",2256,3857,1601,0.415089447757324,0.584910552242676
"4210127700",2523,5037,2514,0.499106611078023,0.500893388921977
"4210127800",2161,4849,2688,0.554341101257991,0.445658898742009
"4210127900",3147,6596,3449,0.522892662219527,0.477107337780473
"4210128000",2580,4790,2210,0.461377870563674,0.538622129436326
"4210128100",2530,3999,1469,0.367341835458865,0.632658164541135
"4210128200",2302,4812,2510,0.521612635078969,0.478387364921031
"4210128300",3048,7154,4106,0.573944646351691,0.426055353648309
"4210128400",2225,4357,2132,0.489327518935047,0.510672481064953
"42029300101",2810,2903,93,0.0320358250086118,0.967964174991388
"42091200501",3720,3865,145,0.03751617076326,0.96248382923674
"42091200507",4839,5298,459,0.0866364665911665,0.913363533408833
"42091201502",1730,1848,118,0.0638528138528139,0.936147186147186
"42091204007",1892,2252,360,0.159857904085258,0.840142095914742
"42091203402",5063,5520,457,0.0827898550724638,0.917210144927536
"42091205905",2754,3183,429,0.134778510838831,0.865221489161169
"42091200603",2879,3035,156,0.0514003294892916,0.948599670510708
"42091203401",5449,6310,861,0.136450079239303,0.863549920760697
"42091200401",2814,3438,624,0.181500872600349,0.818499127399651
"42091200200",1059,1211,152,0.125516102394715,0.874483897605285
"42091204200",1155,1442,287,0.199029126213592,0.800970873786408
"4210111800",4061,5959,1898,0.318509817083403,0.681490182916597
"4210111900",3184,5560,2376,0.427338129496403,0.572661870503597
"4210112000",1270,1690,420,0.248520710059172,0.751479289940828
"4210112100",1967,2813,846,0.30074653394952,0.69925346605048
"4210112200",4714,7820,3106,0.397186700767263,0.602813299232737
"4210112300",13,13,0,0,1
"4210112400",0,0,0,NA,NA
"4210112500",2457,3783,1326,0.350515463917526,0.649484536082474
"4210112600",378,752,374,0.497340425531915,0.502659574468085
"4210128500",1394,2300,906,0.393913043478261,0.606086956521739
"4210128600",3025,7294,4269,0.58527556896079,0.41472443103921
"4210128700",709,2502,1793,0.716626698641087,0.283373301358913
"4210128800",1456,4271,2815,0.659096230391009,0.340903769608991
"4210128900",3972,10030,6058,0.603988035892323,0.396011964107677
"4210129000",3795,6199,2404,0.387804484594289,0.612195515405711
"4210129100",2536,4352,1816,0.417279411764706,0.582720588235294
"4210129200",2404,4230,1826,0.431678486997636,0.568321513002364
"4210129300",819,2868,2049,0.714435146443515,0.285564853556485
"4210129400",1270,3213,1943,0.604730781201369,0.395269218798631
"4210129500",626,1050,424,0.403809523809524,0.596190476190476
"4210129600",620,1191,571,0.479429051217464,0.520570948782536
"4210134300",148,181,33,0.18232044198895,0.81767955801105
"4210134400",6181,7062,881,0.124752194845653,0.875247805154347
"4210134500",5079,8437,3358,0.398008770890127,0.601991229109873
"4210134600",1151,1803,652,0.361619523017194,0.638380476982806
"4210136303",6184,7092,908,0.128031584884377,0.871968415115623
"4210134701",4812,6078,1266,0.208292201382034,0.791707798617966
"4210134802",4185,5458,1273,0.233235617442287,0.766764382557714
"4210134900",3903,6578,2675,0.406658558832472,0.593341441167528
"4210135100",3489,4347,858,0.197377501725328,0.802622498274672
"42091201703",2825,3127,302,0.0965781899584266,0.903421810041573
"42091202301",4427,4856,429,0.0883443163097199,0.91165568369028
"42091203104",3439,3739,300,0.0802353570473389,0.919764642952661
"42091202602",2074,2238,164,0.0732797140303843,0.926720285969616
"42091201607",3205,3591,386,0.107490949596213,0.892509050403787
"42091201411",2164,2510,346,0.137848605577689,0.862151394422311
"42091203700",667,1047,380,0.362941738299905,0.637058261700095
"42091203902",1417,2830,1413,0.499293286219081,0.500706713780919
"42091203303",2826,3117,291,0.0933589990375361,0.906641000962464
"42091201705",3902,4538,636,0.140149845747025,0.859850154252975
"42091203803",3198,4967,1769,0.356150593919871,0.643849406080129
"42091204010",2526,2608,82,0.031441717791411,0.968558282208589
"42091209000",936,1540,604,0.392207792207792,0.607792207792208
"42091206201",2296,2604,308,0.118279569892473,0.881720430107527
"42091208601",3766,4062,296,0.0728705071393402,0.92712949286066
"42091206600",1077,1326,249,0.187782805429864,0.812217194570136
"4210112700",106,643,537,0.835147744945568,0.164852255054432
"4210112800",195,231,36,0.155844155844156,0.844155844155844
"4210112900",406,521,115,0.220729366602687,0.779270633397313
"4210113000",645,988,343,0.347165991902834,0.652834008097166
"4210113100",651,1726,1075,0.622827346465817,0.377172653534183
"4210113200",689,1983,1294,0.652546646495209,0.347453353504791
"4210113300",917,2178,1261,0.578971533516988,0.421028466483012
"4210113400",3757,5356,1599,0.298543689320388,0.701456310679612
"4210113500",1793,3336,1543,0.462529976019185,0.537470023980815
"4210113600",4682,5955,1273,0.213769941225861,0.786230058774139
"4210113700",2830,5161,2331,0.451656655686882,0.548343344313118
"4210113800",807,2205,1398,0.634013605442177,0.365986394557823
"4210113900",428,2427,1999,0.823650597445406,0.176349402554594
"4210114000",816,2744,1928,0.702623906705539,0.297376093294461
"4210114100",661,2197,1536,0.699135184342285,0.300864815657715
"4210129700",206,396,190,0.47979797979798,0.52020202020202
"4210129800",2497,4357,1860,0.426899242598118,0.573100757401882
"4210129900",1827,4415,2588,0.586183465458664,0.413816534541336
"4210130000",3243,7053,3810,0.540195661420672,0.459804338579328
"4210130100",3567,5873,2306,0.392644304444066,0.607355695555934
"4210130200",4812,6686,1874,0.280287167215076,0.719712832784924
"4210130300",3758,6831,3073,0.449860928121798,0.550139071878202
"4210130400",307,465,158,0.339784946236559,0.660215053763441
"4210130500",6491,10042,3551,0.353614817765385,0.646385182234615
"4210130600",4750,6341,1591,0.250906797035168,0.749093202964832
"4210130700",2061,2973,912,0.306760847628658,0.693239152371342
"4210135200",3529,4356,827,0.189853076216713,0.810146923783287
"4210135301",4467,5486,1019,0.185745534086766,0.814254465913234
"4210126301",3387,4303,916,0.212874738554497,0.787125261445503
"4210135400",0,5,5,1,0
"4210135500",5099,6786,1687,0.248600058944887,0.751399941055113
"4210135600",6294,8348,2054,0.246046957355055,0.753953042644945
"4210135700",5514,9015,3501,0.388352745424293,0.611647254575707
"4210135800",4986,5937,951,0.160181910055584,0.839818089944416
"4210135900",4195,5443,1248,0.22928532059526,0.77071467940474
"4210136000",2105,2640,535,0.202651515151515,0.797348484848485
"4210136100",3502,3900,398,0.102051282051282,0.897948717948718
"4210134702",3211,3769,558,0.148049880604935,0.851950119395065
"4210136202",5007,6315,1308,0.207125890736342,0.792874109263658
"421014700",2021,2476,455,0.183764135702746,0.816235864297254
"421013800",2780,3844,1064,0.276795005202914,0.723204994797086
"421018302",2207,4472,2265,0.506484794275492,0.493515205724508
"4210117602",674,3846,3172,0.824752990119605,0.175247009880395
"42091200307",2461,3088,627,0.203044041450777,0.796955958549223
"42091204900",4338,4572,234,0.0511811023622047,0.948818897637795
"42091205400",5470,5906,436,0.073823230612936,0.926176769387064
"42091204002",2569,3033,464,0.152983844378503,0.847016155621497
"42091204800",5006,5369,363,0.067610355745949,0.932389644254051
"42091200402",3380,3937,557,0.141478282956566,0.858521717043434
"42091202603",2932,3260,328,0.100613496932515,0.899386503067485
"42091202201",4151,4807,656,0.136467651341793,0.863532348658207
"42091201706",3787,4361,574,0.131621187800963,0.868378812199037
"42091203804",1728,2893,1165,0.402696163152437,0.597303836847563
"42091203901",1247,3072,1825,0.594075520833333,0.405924479166667
"42091204005",892,975,83,0.0851282051282051,0.914871794871795
"42091210100",3368,3833,465,0.121314896947561,0.878685103052439
"42091201408",4202,4627,425,0.0918521720337152,0.908147827966285
"42091201407",2000,2306,306,0.132697311361665,0.867302688638335
"42091206400",3075,3201,126,0.0393626991565136,0.960637300843486
"42091203205",2173,2388,215,0.0900335008375209,0.909966499162479
"42091207104",2143,2770,627,0.226353790613718,0.773646209386282
"42091207103",3444,3773,329,0.0871985157699443,0.912801484230056
"42091201301",2670,3107,437,0.140650144834245,0.859349855165755
"4210114200",1118,2091,973,0.465327594452415,0.534672405547585
"4210114300",1031,1466,435,0.296725784447476,0.703274215552524
"4210114400",1314,3189,1875,0.587958607714017,0.412041392285983
"4210114500",359,1460,1101,0.754109589041096,0.245890410958904
"4210114600",1400,2161,761,0.352151781582601,0.647848218417399
"4210114700",509,2184,1675,0.766941391941392,0.233058608058608
"4210114800",75,629,554,0.880763116057234,0.119236883942766
"4210114900",1904,4627,2723,0.588502269288956,0.411497730711044
"4210115000",52,108,56,0.518518518518518,0.481481481481482
"4210115100",2247,7998,5751,0.719054763690923,0.280945236309077
"4210115200",1420,5077,3657,0.720307268071696,0.279692731928304
"4210115300",865,3254,2389,0.734173325138291,0.265826674861709
"4210115400",356,558,202,0.362007168458781,0.637992831541219
"4210115500",546,2862,2316,0.809224318658281,0.190775681341719
"4210130800",3525,4433,908,0.204827430633882,0.795172569366118
"4210130900",2319,3491,1172,0.335720423947293,0.664279576052707
"4210131000",4242,5888,1646,0.279551630434783,0.720448369565217
"4210131100",5469,8367,2898,0.346360702760846,0.653639297239154
"4210131200",2474,4147,1673,0.403424162044852,0.596575837955148
"4210131300",3732,5844,2112,0.361396303901437,0.638603696098563
"4210131400",6459,10298,3839,0.37279083317149,0.62720916682851
"4210131500",7323,9448,2125,0.22491532599492,0.77508467400508
"4210131600",4424,5452,1028,0.188554658840792,0.811445341159208
"4210131700",4021,5470,1449,0.264899451553931,0.73510054844607
"4210131800",2513,3512,999,0.284453302961276,0.715546697038724
"4210131900",3227,4611,1384,0.300151810887009,0.699848189112991
"4210132000",4360,6199,1839,0.296660751734151,0.703339248265849
"4210136203",4673,5279,606,0.114794468649365,0.885205531350635
"4210135302",3692,4452,760,0.170709793351303,0.829290206648697
"4210136201",4263,5063,800,0.158009085522418,0.841990914477582
"4210136302",2974,3741,767,0.205025394279604,0.794974605720396
"4210136301",3147,3838,691,0.180041688379364,0.819958311620636
"4210136400",35,35,0,0,1
"4210136600",540,609,69,0.113300492610837,0.886699507389163
"4210134803",3375,4476,1101,0.24597855227882,0.75402144772118
"42091201605",2531,2855,324,0.113485113835377,0.886514886164623
"42091202000",2238,2577,339,0.131548311990687,0.868451688009313
"42091200505",4392,4790,398,0.0830897703549061,0.916910229645094
"42091201406",4224,4628,404,0.0872947277441659,0.912705272255834
"42091201501",2607,3101,494,0.159303450499839,0.840696549500161
"42091205806",1454,1761,307,0.174332765474162,0.825667234525838
"42091206004",3493,4159,666,0.160134647751863,0.839865352248137
"42091203208",2771,3099,328,0.105840593739916,0.894159406260084
"42091208703",3147,3717,570,0.153349475383374,0.846650524616626
"42091206901",3886,4379,493,0.112582781456954,0.887417218543046
"42091204009",1146,1337,191,0.142857142857143,0.857142857142857
"42091208906",2750,3825,1075,0.281045751633987,0.718954248366013
"42091208203",3157,3748,591,0.157684098185699,0.842315901814301
"42091208704",3039,4187,1148,0.274181991879627,0.725818008120373
"42091208604",4179,4511,332,0.0735978718687652,0.926402128131235
"4210132100",2000,3741,1741,0.465383587276129,0.534616412723871
"4210132200",70,183,113,0.617486338797814,0.382513661202186
"4210132300",2517,3601,1084,0.301027492363232,0.698972507636768
"4210132400",15,15,0,0,1
"4210132500",3470,5285,1815,0.343424787133396,0.656575212866604
"4210132600",4501,6484,1983,0.305829734731647,0.694170265268353
"4210132700",70,197,127,0.644670050761421,0.355329949238579
"4210132800",3,3,0,0,1
"4210132900",2600,3900,1300,0.333333333333333,0.666666666666667
"4210133000",4890,7169,2279,0.31789649881434,0.68210350118566
"42091203204",5372,5681,309,0.054391832423869,0.945608167576131
"42091204102",2047,2864,817,0.285265363128492,0.714734636871508
"42091205906",1832,1961,129,0.0657827638959714,0.934217236104029
"42091200301",4951,6071,1120,0.184483610607808,0.815516389392192
"42091200104",3754,3913,159,0.0406337848198313,0.959366215180169
"42091208201",2087,2406,319,0.132585203657523,0.867414796342477
"42091208904",1650,2790,1140,0.408602150537634,0.591397849462366
"42091207003",2248,2532,284,0.11216429699842,0.88783570300158
"42091201800",2725,2973,248,0.0834174234779684,0.916582576522032
"42091201606",2256,2713,457,0.168448212311095,0.831551787688905
"42091202604",2083,2253,170,0.0754549489569463,0.924545051043054
"42091202302",2300,2434,134,0.0550534100246508,0.944946589975349
"42091203105",4998,5365,367,0.0684063373718546,0.931593662628145
"42091201902",5076,5675,599,0.105550660792952,0.894449339207048
"42091202202",2487,2938,451,0.153505786249149,0.846494213750851
"42091209100",3711,4097,386,0.094215279472785,0.905784720527215
"42091204500",4255,4498,243,0.0540240106714095,0.945975989328591
"42091208802",2396,2944,548,0.186141304347826,0.813858695652174
"42091207500",2809,3022,213,0.0704831237590999,0.9295168762409
"42091201302",2317,3069,752,0.245030954708374,0.754969045291626
"42091207800",4356,4857,501,0.103150092649784,0.896849907350216
